age,monthly_charges,total_charges,tenure_months,monthly_usage_gb,customer_satisfaction,number_of_services,gender,contract_type,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,churn,customer_lifetime_value
68.0,54.62071184759283,3054.054824398202,52.0,25.56522024871182,3,2,M,yearly,Bank transfer,fiber,Y,Yes,No,no,2946.7
25.0,72.5842022212514,4192.488551496396,49.0,53.05713988127388,5,4,Female,Two year,credit,Fiber optic,Y,Yes,No,no,3436.27
68.0,65.91840984895533,5123.201000762136,71.0,6.066611688177581,9,2,Male,Month-to-month,electronic,Fiber optic,yes,yes,yes,no,5521.74
23.0,35.280066472014035,356.6523700498904,10.0,35.92961833751755,7,3,F,monthly,Mailed check,fiber,Y,no,Yes,no,811.2
62.0,72.66328046430144,2255.0759624982734,31.0,9.850030946592334,2,1,male,Two year,electronic,fiber,Yes,Yes,Yes,no,2975.58
79.0,44.77767240732497,2300.4733743676284,58.0,3.3265754051721643,8,1,F,monthly,Mailed check,Fiber optic,Y,No,yes,no,2467.49
37.0,52.12196709054801,2087.3280514419052,44.0,16.522653878362284,5,1,female,Month-to-month,credit,Fiber optic,Y,yes,No,yes,1301.93
20.0,46.243281908970786,3188.419213787615,61.0,45.120279158513725,9,1,F,monthly,Mailed check,Fiber optic,Y,no,Yes,no,2191.48
70.0,92.99785146223552,5286.127300536693,70.0,61.87296423533387,1,1,male,monthly,Credit card,dsl,Y,Yes,no,no,4067.92
71.0,25.791163492633146,915.4434391966155,33.0,32.87761815437279,4,3,female,monthly,Electronic check,fiber,N,Yes,No,no,1009.72
74.0,46.46608283178547,1749.7167805682961,44.0,52.65859135205641,2,4,Male,yearly,Mailed check,DSL,No,yes,yes,no,3641.62
77.0,78.18090630271058,3682.177398633372,55.0,38.86904341660127,6,3,male,Month-to-month,Electronic check,No,yes,yes,yes,yes,2144.34
71.0,34.573047054178204,2307.1831763467917,62.0,43.26955021874209,9,1,Female,monthly,Electronic check,DSL,N,No,No,no,2049.07
32.0,57.37874818333545,213.95228563671654,4.0,77.29659093754938,5,1,F,One year,electronic,dsl,Y,no,Yes,no,2646.97
20.0,75.9789875322272,3112.89833648367,35.0,13.69207593645573,3,3,Male,One year,Electronic check,DSL,N,No,No,yes,100.0
58.0,42.25272116097201,934.3985855833178,20.0,64.8664872571406,2,4,M,monthly,Bank transfer,dsl,yes,yes,no,no,2567.04
36.0,68.89156117533862,192.06479354172913,3.0,27.628576894982867,7,2,F,yearly,Credit card,DSL,no,No,no,no,1343.35
52.0,82.96740508381242,1480.0105701421821,18.0,27.83795202197384,7,1,M,monthly,Bank transfer,No,no,yes,yes,yes,965.98
47.0,69.4515184565474,4942.56253532096,71.0,55.71212254118281,4,4,M,Month-to-month,Mailed check,No,no,No,yes,no,3505.56
43.0,89.9689426951749,2193.12928843725,25.0,66.07917360484709,7,4,Female,Two year,Electronic check,None,Y,no,Yes,no,3079.19
78.0,62.79799817543849,3375.379370499925,58.0,92.43355248582225,10,1,Male,Month-to-month,Bank transfer,DSL,Yes,yes,No,no,3649.98
47.0,52.463536842976616,4320.902931371581,70.0,26.593767683518607,9,2,Female,Two year,Bank transfer,fiber,Y,Yes,Yes,no,4773.32
51.0,67.54503629737873,4666.479045944601,70.0,57.43467886908536,5,1,Female,yearly,Mailed check,dsl,Y,yes,no,no,3070.76
47.0,38.27349626968385,784.4699403219366,24.0,36.37609510660271,7,3,male,Two year,electronic,fiber,No,no,no,no,1466.73
24.0,69.07575106413617,1925.809452067336,25.0,13.901806590466421,5,4,,Two year,Mailed check,None,yes,No,yes,no,1518.23
76.0,65.32420943327573,316.4767512887481,6.0,86.9171165826667,3,3,male,Two year,Mailed check,DSL,N,Yes,no,no,1721.26
33.0,39.07183391819256,383.9341214146636,11.0,69.78273894421989,7,4,Male,monthly,Electronic check,No,yes,yes,yes,no,2111.02
20.0,64.68743285298928,2706.1536290275867,48.0,51.20760997705185,4,1,M,One year,Bank transfer,No,yes,no,yes,no,3935.05
31.0,83.43613844438259,4686.773579292605,67.0,58.57493406370431,9,3,M,Two year,Electronic check,Fiber optic,N,yes,No,no,2847.35
36.0,29.975067523685432,842.2469263270143,26.0,79.94883794683358,10,4,M,Month-to-month,Bank transfer,fiber,N,No,No,no,1119.09
73.0,64.47404438323959,650.9375873606742,,17.399782028096894,2,1,male,Two year,credit,fiber,Y,yes,No,yes,100.0
30.0,60.58899286042924,1415.6496025817162,24.0,96.72056050475922,5,1,M,yearly,Electronic check,dsl,Y,No,no,no,2205.55
38.0,71.69772278242526,3474.5778158665603,57.0,9.054510082730182,8,4,F,Two year,Credit card,dsl,N,yes,Yes,no,4393.86
69.0,70.04748419067214,5379.043425284252,67.0,28.144537323451456,4,2,Female,One year,Credit card,None,N,yes,No,no,3299.41
32.0,63.23619149465297,3981.076822307714,69.0,48.24143336402123,10,1,female,Month-to-month,Electronic check,No,yes,Yes,no,no,2629.01
40.0,62.624054737357305,237.50561296746886,4.0,22.218614212209502,8,1,F,monthly,Bank transfer,fiber,yes,yes,No,yes,266.38
37.0,,1748.4197937396304,32.0,0.0,6,4,Male,monthly,Bank transfer,DSL,No,Yes,no,no,1887.29
42.0,82.96662232357681,4284.048094348055,59.0,9.556918674721047,3,2,Male,Two year,electronic,fiber,yes,Yes,no,yes,1299.87
69.0,35.933110703799784,1502.7146011684783,39.0,50.43200468646247,3,2,male,monthly,credit,None,Y,Yes,Yes,no,983.75
20.0,29.06419775538555,407.00582016969696,16.0,25.211652764961368,3,4,F,yearly,credit,fiber,N,No,Yes,no,1538.05
57.0,65.32294095104542,2448.8036996879587,46.0,71.29545391810649,1,3,Female,Two year,Electronic check,fiber,no,No,no,yes,911.99
24.0,35.9989691697012,320.8717879426272,11.0,42.951655672539744,6,2,F,Two year,Electronic check,Fiber optic,Y,yes,No,no,430.98
31.0,62.47912664270554,397.64092002069793,6.0,61.76087430951778,6,4,Male,Two year,Electronic check,dsl,Yes,yes,No,no,2061.52
72.0,56.52322788437695,737.7109846707853,13.0,31.854663383566024,3,3,Male,monthly,Mailed check,fiber,yes,Yes,Yes,no,941.64
60.0,85.87691989614157,2145.0241440742006,25.0,67.75943953341266,2,3,female,Two year,Bank transfer,DSL,Y,yes,no,no,100.0
27.0,68.77679399047241,4386.37526553456,60.0,73.33500803180473,8,4,M,yearly,Bank transfer,None,no,yes,yes,no,3602.6
60.0,66.70074115320814,4030.2692742064387,57.0,34.77580305209176,7,2,female,Two year,Electronic check,None,yes,Yes,no,no,3727.59
76.0,86.86216028932233,290.4951212614476,4.0,51.62196916989942,6,4,Female,Two year,Bank transfer,fiber,Y,No,No,no,2907.41
74.0,72.9597860492852,4354.945920984964,66.0,52.912783390168194,10,4,Female,yearly,Electronic check,Fiber optic,no,yes,no,no,3587.08
29.0,69.64012566297605,985.220358477111,14.0,37.46677955572672,5,3,Female,Two year,Electronic check,Fiber optic,Yes,yes,no,no,2483.59
26.0,34.04990079895545,1782.8164878980363,57.0,25.30587950289976,5,4,F,Two year,electronic,Fiber optic,Yes,Yes,No,no,2966.19
58.0,52.25842987499288,1462.1657347699345,31.0,78.17116437017592,10,1,M,Month-to-month,Credit card,fiber,Y,Yes,Yes,no,3445.76
68.0,77.53227513263762,2850.214369055819,32.0,96.9554478346398,7,2,Male,monthly,Electronic check,Fiber optic,yes,no,yes,no,3499.96
62.0,66.24125729397231,1705.2095784302207,24.0,98.09118729302921,6,4,female,monthly,Credit card,DSL,yes,no,No,no,1434.69
70.0,74.24208757509876,1588.8100743064076,25.0,59.11896821127548,2,4,M,monthly,Mailed check,No,N,yes,Yes,yes,100.0
58.0,55.07661055966888,1538.1748249973214,31.0,36.72269479650889,6,4,M,yearly,electronic,DSL,Yes,no,Yes,no,3425.51
26.0,37.692985368793735,261.05193819014704,8.0,37.27897491252462,3,1,Male,monthly,electronic,dsl,Yes,yes,Yes,no,1355.38
49.0,51.047591783963966,203.33557661268188,4.0,67.69417756739409,10,4,Female,Month-to-month,Bank transfer,fiber,Yes,yes,Yes,no,3258.37
70.0,71.89933412703908,348.35854442341264,5.0,76.31424964633703,2,4,male,monthly,Electronic check,None,yes,Yes,yes,no,1606.03
74.0,61.60245881963643,2988.5167696025783,42.0,16.221716181229958,2,4,F,yearly,electronic,Fiber optic,Y,no,Yes,no,2300.21
23.0,35.70564241965017,394.13337921108524,12.0,66.79442745012125,10,2,Female,monthly,Credit card,fiber,Yes,No,No,yes,1340.71
49.0,61.94425999393627,2465.8554961483783,39.0,76.60711924874927,1,4,female,One year,Electronic check,DSL,yes,yes,yes,no,2036.81
23.0,69.52335969033749,4652.291627463941,57.0,100.8297904567857,10,2,female,Two year,Bank transfer,No,yes,No,yes,no,3433.66
60.0,44.24039188524821,2095.7595061396364,51.0,46.92149911305685,8,1,M,One year,Electronic check,Fiber optic,Y,no,yes,no,780.28
42.0,102.6666821933801,215.32837288488415,2.0,25.566471246919843,5,3,male,Month-to-month,Electronic check,Fiber optic,yes,No,Yes,no,2334.74
52.0,65.08732396807704,2052.4321727968886,27.0,108.12809138455674,10,4,male,Two year,electronic,None,no,Yes,no,no,2127.8
19.0,74.85603273844967,497.9577395471124,,36.61629492554016,10,2,Female,monthly,electronic,No,no,Yes,yes,yes,100.0
75.0,89.75917642416334,7100.437934266928,66.0,79.65938841309372,9,1,M,Two year,Mailed check,Fiber optic,yes,Yes,no,no,4182.33
66.0,72.55370556799994,1573.157077376392,19.0,67.08250518908517,4,2,M,monthly,Mailed check,fiber,yes,Yes,no,yes,100.0
48.0,58.72438591524208,2511.1148980451985,37.0,41.379573308699435,8,1,male,One year,Mailed check,fiber,yes,Yes,no,no,1003.41
71.0,55.82678065648667,3379.879793020669,,35.455161761604295,6,3,M,One year,Credit card,DSL,No,no,yes,no,2238.37
40.0,113.20241044790383,6338.732575949422,63.0,18.411323933117345,10,1,male,yearly,electronic,None,yes,No,yes,no,2389.36
55.0,60.32543883555711,2942.723180122322,50.0,22.13769522733866,10,4,M,yearly,Credit card,DSL,no,yes,no,no,4373.19
77.0,99.19121125784488,1184.3072976277906,13.0,7.545738449049757,7,1,female,monthly,Credit card,dsl,yes,No,Yes,no,2620.52
40.0,60.89191139833356,1575.7808764913786,28.0,46.58984845349955,8,4,male,yearly,electronic,Fiber optic,Yes,yes,yes,no,1872.66
28.0,89.60341175994132,371.24784642434145,5.0,40.983070931964974,7,1,Female,yearly,electronic,Fiber optic,no,no,yes,yes,100.0
38.0,,3659.855401004882,66.0,68.06963506570175,10,1,female,yearly,Mailed check,No,yes,Yes,no,no,2776.32
60.0,51.3427021566845,1679.7664267845844,40.0,48.10889440335161,1,1,Male,monthly,electronic,dsl,yes,yes,No,yes,100.0
29.0,69.56027458412137,1536.3551275495429,27.0,20.926918150222857,5,3,female,monthly,electronic,dsl,Y,No,yes,no,3806.98
52.0,70.91472084579776,3915.80881973012,47.0,74.10310579923627,3,2,female,Two year,Bank transfer,dsl,yes,no,yes,no,2390.43
71.0,83.65850894898567,4092.136071856899,56.0,72.16071795425577,8,2,Female,monthly,electronic,Fiber optic,Y,no,Yes,no,3410.34
,61.176399753673024,1256.2129767470742,20.0,37.836497256665986,2,3,Female,monthly,Bank transfer,Fiber optic,no,no,No,yes,100.0
46.0,102.18319440248237,906.035829477353,10.0,40.808919815969844,7,1,male,Month-to-month,Mailed check,Fiber optic,yes,No,yes,yes,100.0
45.0,94.11682180938305,1008.410191102739,12.0,38.48501698195945,9,3,Male,Month-to-month,Mailed check,fiber,N,yes,yes,no,3250.85
33.0,37.83041197963223,939.6401139715542,30.0,57.622707275299064,8,4,male,Two year,Mailed check,Fiber optic,No,No,Yes,no,4079.52
70.0,75.22221478144193,1483.4817471745173,21.0,17.499651356904216,2,2,Male,Two year,Credit card,dsl,Yes,Yes,no,no,1692.68
73.0,54.74111661702111,3001.406835639866,60.0,61.33276049266368,3,3,M,yearly,electronic,No,Yes,No,no,no,3101.4
19.0,68.4467201240726,1470.5239641265748,24.0,29.928759112378323,9,1,Female,monthly,Electronic check,fiber,Y,Yes,no,no,2389.37
67.0,82.23688414119997,1391.5150750677087,17.0,84.62811198983871,9,2,Female,Two year,electronic,No,N,Yes,no,no,2976.49
62.0,82.31312564731057,3377.878326298579,37.0,75.1698772399129,3,2,male,Month-to-month,Mailed check,Fiber optic,yes,yes,Yes,no,3416.01
45.0,86.10422929811318,3429.836379675854,46.0,55.69694553822516,4,3,male,Two year,electronic,dsl,No,no,Yes,no,3477.74
29.0,37.54176619888812,2510.1459200328313,63.0,62.167895648711244,3,1,F,Two year,Bank transfer,None,Y,Yes,yes,no,2705.75
44.0,46.246022269119756,2892.417308499493,57.0,59.54700849915997,9,2,Male,Month-to-month,Bank transfer,No,No,No,no,no,3158.22
41.0,84.39113783868761,5280.940988840338,55.0,41.07411210544375,9,4,M,Two year,electronic,dsl,N,Yes,Yes,no,4970.28
50.0,49.57717286885561,1340.9506155274553,27.0,62.501460452203894,7,2,male,Two year,Mailed check,None,Yes,no,no,no,2379.26
61.0,91.37528156591415,,38.0,14.938462659171407,2,3,Female,Month-to-month,credit,dsl,yes,Yes,yes,yes,302.58
42.0,97.22591533820525,290.7279759711616,3.0,37.87272531822808,9,1,M,Month-to-month,Credit card,DSL,yes,no,yes,no,3987.2
59.0,56.09949925488123,2758.3371489963993,55.0,69.05890877587655,6,1,Male,Two year,Credit card,DSL,Yes,yes,Yes,no,2315.73
33.0,61.304931980451315,985.162334265566,18.0,70.41897361759553,6,2,Female,monthly,Credit card,dsl,N,Yes,yes,yes,100.0
67.0,42.4042092418544,1194.2919075228333,25.0,42.587501182766765,5,4,Female,yearly,Bank transfer,fiber,N,Yes,no,no,2046.31
29.0,111.98198517575557,2485.877096680136,20.0,52.29203937088107,2,3,F,One year,electronic,Fiber optic,N,Yes,Yes,no,1610.33
63.0,60.33216770783096,417.0030226163479,7.0,98.00616666912546,2,4,Male,Month-to-month,Electronic check,DSL,Yes,No,No,no,2031.05
55.0,34.74103131324786,1048.7975702100764,29.0,60.81867517494493,5,2,Male,yearly,electronic,dsl,Y,yes,Yes,no,2115.52
33.0,119.13236586664524,6852.105381123717,59.0,42.21031805682127,6,4,M,Two year,Mailed check,None,Y,No,No,no,3256.63
22.0,48.13904770000322,659.1816324647399,17.0,56.84544890570135,2,1,Male,Month-to-month,electronic,fiber,Yes,No,No,yes,813.57
55.0,71.85927064888969,413.85084809692734,7.0,11.062367041388953,5,4,F,monthly,Bank transfer,fiber,Yes,No,yes,no,2216.93
34.0,91.43357068599799,1792.910693576834,22.0,47.25862514082364,3,2,female,Month-to-month,Mailed check,fiber,Yes,No,no,no,3985.05
30.0,76.59671133189225,222.7474266114507,3.0,61.024559417711224,6,2,female,monthly,credit,dsl,Y,Yes,No,yes,1014.23
39.0,23.457428897407965,1562.0763257108592,58.0,0.0,3,2,Male,One year,Mailed check,None,no,Yes,Yes,no,1165.47
51.0,83.76182737879417,4738.7372981637845,50.0,57.3644815051024,8,1,F,Month-to-month,Bank transfer,None,No,Yes,no,no,1495.82
66.0,69.73607867293128,487.81562399251914,7.0,69.52858589532488,6,1,F,monthly,electronic,No,Yes,Yes,Yes,yes,328.99
54.0,66.34387312191394,2903.050075768302,45.0,15.788533599808417,5,1,Female,Two year,electronic,Fiber optic,Y,no,No,no,2938.74
38.0,98.03804249696242,770.696250782311,7.0,40.909835838151814,8,3,F,monthly,electronic,Fiber optic,Y,no,No,yes,1676.33
66.0,85.43839764972034,2208.8571917398053,32.0,48.475845932055144,1,3,M,monthly,Electronic check,fiber,no,no,Yes,yes,2037.11
40.0,91.16451960384555,518.2486889875205,7.0,19.098958693672756,10,4,Female,Month-to-month,Electronic check,None,yes,Yes,No,yes,100.0
29.0,43.46284942091714,2181.599617738816,47.0,57.10323190147235,7,2,female,monthly,Mailed check,fiber,Y,No,no,no,3683.39
31.0,72.56448557333059,3432.265222758138,50.0,49.40076833018181,3,1,M,monthly,credit,dsl,Y,yes,No,no,3292.03
43.0,51.31613214305201,3441.3701462963068,59.0,49.738934606443514,5,4,Female,monthly,Mailed check,fiber,Yes,no,yes,no,3231.02
72.0,54.667876294528746,2425.3645385524187,43.0,58.703928590997236,3,4,Female,Two year,Bank transfer,None,no,no,No,no,2798.33
150.0,466.315231620743,39012.85737319449,19.0,39.398265144611855,10,3,F,Month-to-month,Electronic check,dsl,yes,Yes,No,no,3078.55
76.0,67.96734383272755,2431.958978766396,32.0,71.6266386453005,10,4,Male,yearly,electronic,Fiber optic,yes,No,No,no,3234.05
77.0,56.91124295049087,2047.0125811662242,35.0,124.79176743134614,7,3,Female,Month-to-month,Electronic check,No,Yes,yes,no,no,2072.82
76.0,63.57678892116102,3014.212103042903,52.0,36.06095288763731,10,2,Male,monthly,Bank transfer,fiber,Yes,No,yes,yes,100.0
71.0,64.11509338803025,3200.1698623562506,54.0,69.01575665005998,3,2,female,Two year,Electronic check,fiber,No,No,no,no,3102.73
21.0,52.447455103868954,1756.910514175168,38.0,47.25157640130451,7,2,M,monthly,Electronic check,Fiber optic,N,Yes,yes,yes,620.81
60.0,60.76337246887811,1718.744683934595,33.0,68.73456933035956,1,4,male,Two year,Credit card,Fiber optic,Y,No,Yes,no,3392.84
56.0,55.25880960538194,162.85609785105683,3.0,85.67047998453884,3,2,Female,monthly,electronic,dsl,yes,No,no,yes,100.0
36.0,73.22056245234884,835.4891037496012,10.0,48.11086124898686,5,4,F,monthly,electronic,No,Y,No,no,yes,100.0
59.0,62.65347570574745,1413.3989694014294,26.0,86.0643689466814,5,3,M,Two year,Electronic check,dsl,Y,no,no,no,3290.88
52.0,57.48861079383058,2742.0711194432038,56.0,85.94954917954318,6,2,F,Month-to-month,electronic,fiber,yes,yes,Yes,no,2451.67
25.0,76.04307068766555,2857.427338212958,45.0,93.3679018652151,6,3,M,One year,electronic,DSL,yes,Yes,No,no,3084.19
70.0,66.09329212028547,57.53241238363357,1.0,49.870783715745546,5,4,Male,Two year,Bank transfer,None,Yes,no,no,no,2324.48
39.0,67.0382417176583,2085.35653733864,38.0,68.61923849323163,2,2,Male,yearly,Electronic check,Fiber optic,Y,Yes,Yes,yes,678.63
37.0,81.34357118932421,781.7618955336936,10.0,35.34699184683733,7,2,F,Two year,Bank transfer,None,Y,Yes,No,no,2838.33
19.0,31.94146605167554,506.88591331816303,16.0,69.72698267442011,7,3,M,Month-to-month,Bank transfer,Fiber optic,no,No,Yes,yes,598.67
52.0,76.61334640688479,2159.4339260093416,34.0,25.30243439283088,9,3,Male,monthly,electronic,DSL,Y,No,yes,yes,834.66
56.0,67.07456531364382,1317.8704176340043,22.0,62.68641819329465,6,4,Male,monthly,credit,No,Y,no,No,yes,100.0
38.0,57.73505751056143,4147.370787969388,69.0,50.89014200023624,1,2,Male,Month-to-month,Mailed check,Fiber optic,no,no,Yes,no,4363.42
41.0,101.02101808312324,2220.162405117232,21.0,38.40603515734431,1,3,Male,yearly,Electronic check,fiber,no,Yes,Yes,yes,488.3
35.0,58.455553932098084,3223.0375224815944,46.0,44.55403108982219,5,4,Female,monthly,Electronic check,DSL,Yes,no,yes,no,4065.83
38.0,43.07079823660651,1417.9386365022613,31.0,60.29457223293056,1,3,M,Month-to-month,Bank transfer,fiber,Yes,No,Yes,yes,100.0
39.0,28.71170093901435,2002.2804473500626,71.0,54.99508055415991,8,1,M,Month-to-month,Electronic check,dsl,Yes,no,Yes,no,1295.23
52.0,63.73548921581881,4680.444553085739,66.0,76.30019392016298,2,3,M,monthly,Electronic check,Fiber optic,Y,yes,yes,yes,585.41
55.0,33.4753080298227,1032.3050410246476,31.0,49.13855163375664,4,1,Female,Two year,electronic,Fiber optic,Yes,no,Yes,no,853.9
68.0,49.41000688064431,3320.6553099845714,63.0,2.3672719143493595,1,4,Male,Two year,Electronic check,dsl,no,no,No,no,3972.81
46.0,74.36511759472631,4788.671284228648,67.0,73.80665798935152,2,2,Male,Two year,Credit card,DSL,Y,No,No,no,3940.42
26.0,58.41841653295892,2398.1029030056247,44.0,113.67973769432507,9,2,Female,Month-to-month,Bank transfer,dsl,Y,No,No,no,2726.79
34.0,63.130450233515795,1636.561750279244,23.0,28.453782853672227,3,2,M,Month-to-month,Electronic check,Fiber optic,yes,no,no,yes,100.0
34.0,71.84537049824976,4858.15218230267,59.0,84.17616247077822,4,2,F,Two year,credit,dsl,N,Yes,no,no,4795.23
73.0,61.477467931258346,989.5730627164372,14.0,52.485362406051614,9,1,male,monthly,Mailed check,Fiber optic,N,No,No,no,1270.53
61.0,41.202491542135036,2551.8215122760653,54.0,73.4666121728913,9,4,F,monthly,electronic,No,Y,No,yes,no,1953.35
35.0,87.31491644479419,4183.184852225796,48.0,85.32678875346922,10,4,F,One year,Mailed check,DSL,Y,No,No,no,5025.33
27.0,77.64692765484207,2301.6215448535077,25.0,40.395719694636284,9,2,female,One year,Electronic check,dsl,No,Yes,yes,no,4831.72
53.0,57.53458485338295,1263.3044571789412,27.0,21.97340684329158,3,4,Female,monthly,Bank transfer,DSL,Yes,yes,Yes,yes,603.18
63.0,78.83892055688453,806.0211202295413,12.0,92.50286761934245,8,2,M,monthly,electronic,Fiber optic,Y,No,No,no,2277.72
73.0,68.95314785361596,5287.147720142397,67.0,36.93069050838189,5,4,male,monthly,credit,Fiber optic,yes,no,No,yes,1757.06
62.0,69.47551954286962,2116.7352520871177,32.0,33.602210747513304,1,3,M,Month-to-month,electronic,dsl,Yes,yes,No,no,2273.09
67.0,93.21198832019567,3712.621885971233,41.0,58.41987454337388,5,2,Male,Two year,Mailed check,Fiber optic,yes,Yes,Yes,yes,1829.69
36.0,121.52737753938744,1031.755110569975,9.0,79.06474097016189,10,1,F,Two year,Mailed check,dsl,Yes,no,yes,no,1677.15
51.0,92.55860151949427,2397.1452023891266,25.0,0.0,6,3,M,monthly,Bank transfer,Fiber optic,Y,no,yes,yes,100.0
44.0,46.65267341695612,1790.829794147355,32.0,49.429147328010814,9,2,M,monthly,Credit card,None,Y,no,no,no,2261.48
37.0,53.92170749167977,2723.5753300936194,55.0,66.02841516424614,8,2,F,One year,electronic,No,Y,yes,no,no,2473.51
